CustomerID,Name,Age,Gender,Email,City,AccountType,Balance,JoinDate,LoanStatus,Balance_PKR,Gender_Code
C4776,Unknown,27,Female,Not provided,Unknown,Current,88531,2022-12-31,Pending,88531 Rs,0
C4777,Ali,43,Male,Not provided,Islamabad,Current,0,2016-04-01,Pending,0 Rs,1
C4778,Sara,43,Male,Not provided,Islamabad,Saving,26095,2018-09-11,Approved,26095 Rs,1
C4779,Sara,50,Female,Not provided,Karachi,Current,98818,2020-01-20,Approved,98818 Rs,0
C4780,Ahmed,28,Unknown,user3780@mail.com,Islamabad,Current,58656,2015-11-20,Rejected,58656 Rs,2
C4781,Ahmed,64,Unknown,Not provided,Unknown,Saving,89828,2020-12-23,Approved,89828 Rs,2
C4782,Zoya,34,Male,user3782mail.com,Unknown,Current,41090,2023-10-17,Pending,41090 Rs,1
C4783,Ali,55,Unknown,Not provided,Unknown,Saving,4877,2019-08-30,Approved,4877 Rs,2
C4784,Zoya,55,Male,user3784@mail.com,Unknown,Saving,13165,2021-01-09,Approved,13165 Rs,1
C4785,Unknown,41,Male,user3785mail.com,Islamabad,Saving,96717,2023-08-19,Rejected,96717 Rs,1
C4786,Unknown,43,Male,user3786@mail.com,Lahore,Current,50727,2019-12-27,Approved,50727 Rs,1
C4787,Zoya,26,Male,user3787@mail.com,Karachi,Saving,60342,2020-08-04,Pending,60342 Rs,1
C4788,Ali,49,Female,user3788mail.com,Karachi,Current,47566,2016-05-01,Missing,47566 Rs,0
C4789,Sana,22,Unknown,Not provided,Unknown,Unavailable,79002,2021-08-27,Rejected,79002 Rs,2
C4790,Sana,53,Male,Not provided,Karachi,Saving,66850,2019-09-08,Pending,66850 Rs,1
C4791,Ali,49,Female,Not provided,Lahore,Current,89287,2022-08-27,Rejected,89287 Rs,0
C4792,Sara,20,Male,user3792mail.com,Karachi,Saving,32039,2017-10-06,Approved,32039 Rs,1
C4793,Ali,26,Female,user3793@mail.com,Lahore,Current,63192,2017-04-25,Rejected,63192 Rs,0
C4794,Zoya,42,Unknown,Not provided,Lahore,Current,50656,2022-06-10,Missing,50656 Rs,2
C4795,Unknown,24,Unknown,user3795mail.com,Islamabad,Current,9616,2021-10-22,Missing,9616 Rs,2
C4796,Ahmed,47,Male,Not provided,Karachi,Saving,21872,2022-10-09,Missing,21872 Rs,1
C4797,Sara,51,Male,Not provided,Unknown,Saving,55410,2020-08-21,Missing,55410 Rs,1
C4798,Sana,45,Male,Not provided,Unknown,Saving,92699,2016-10-25,Missing,92699 Rs,1
C4799,Ali,24,Male,user3799@mail.com,Lahore,Saving,9370,2021-07-03,Rejected,9370 Rs,1
C4800,Ali,62,Male,user3800mail.com,Lahore,Saving,76962,2020-05-23,Rejected,76962 Rs,1
C4801,Unknown,56,Female,Not provided,Karachi,Current,85171,2018-07-08,Approved,85171 Rs,0
C4802,Ahmed,50,Female,user3802mail.com,Karachi,Saving,71617,2023-03-04,Approved,71617 Rs,0
C4803,Sara,54,Male,Not provided,Lahore,Unavailable,70181,2015-06-05,Approved,70181 Rs,1
C4804,Ali,24,Unknown,user3804mail.com,Karachi,Unavailable,49724,2021-01-10,Pending,49724 Rs,2
C4805,Unknown,56,Male,Not provided,Unknown,Unavailable,12936,2024-11-05,Pending,12936 Rs,1
C4806,Ali,43,Male,Not provided,Islamabad,Unavailable,47884,2021-08-13,Approved,47884 Rs,1
C4807,Sara,39,Unknown,user3807mail.com,Karachi,Unavailable,3146,2015-09-10,Approved,3146 Rs,2
C4808,Ahmed,25,Male,Not provided,Karachi,Unavailable,88454,2017-05-06,Approved,88454 Rs,1
C4809,Ali,59,Male,Not provided,Karachi,Saving,26402,2017-02-28,Pending,26402 Rs,1
C4810,Ahmed,25,Male,Not provided,Unknown,Current,72989,2015-06-05,Missing,72989 Rs,1
C4811,Zoya,59,Female,Not provided,Karachi,Unavailable,58037,2017-01-30,Rejected,58037 Rs,0
C4812,Unknown,31,Female,Not provided,Islamabad,Unavailable,60942,2023-10-22,Missing,60942 Rs,0
C4813,Ahmed,41,Female,Not provided,Unknown,Unavailable,43500,2021-12-17,Approved,43500 Rs,0
C4814,Unknown,41,Unknown,user3814@mail.com,Lahore,Saving,89852,2020-12-15,Rejected,89852 Rs,2
C4815,Ali,23,Male,Not provided,Islamabad,Unavailable,0,2016-04-07,Pending,0 Rs,1
C4816,Sara,21,Male,user3816mail.com,Islamabad,Saving,6866,2017-07-30,Pending,6866 Rs,1
C4817,Ali,57,Female,user3817mail.com,Unknown,Current,98886,2015-11-21,Approved,98886 Rs,0
C4818,Sara,48,Unknown,user3818@mail.com,Islamabad,Current,26895,2016-10-11,Rejected,26895 Rs,2
C4819,Zoya,30,Female,user3819mail.com,Lahore,Current,10964,2021-10-04,Approved,10964 Rs,0
C4820,Ahmed,52,Female,user3820mail.com,Karachi,Saving,53986,2022-10-01,Approved,53986 Rs,0
C4821,Sana,48,Male,Not provided,Lahore,Saving,98947,2019-11-28,Missing,98947 Rs,1
C4822,Ali,22,Male,user3822@mail.com,Karachi,Unavailable,70894,2015-05-26,Approved,70894 Rs,1
C4823,Zoya,38,Male,Not provided,Islamabad,Current,54489,2022-12-07,Pending,54489 Rs,1
C4824,Sara,25,Unknown,user3824mail.com,Karachi,Current,64397,2017-01-02,Approved,64397 Rs,2
C4825,Ahmed,26,Female,user3825mail.com,Lahore,Unavailable,28219,2021-04-03,Pending,28219 Rs,0
C4826,Unknown,33,Female,user3826@mail.com,Karachi,Unavailable,68071,2018-01-19,Missing,68071 Rs,0
C4827,Ali,28,Female,user3827mail.com,Lahore,Saving,51985,2020-07-25,Missing,51985 Rs,0
C4828,Ahmed,36,Female,Not provided,Lahore,Current,78965,2024-03-14,Approved,78965 Rs,0
C4829,Ali,32,Female,user3829@mail.com,Karachi,Unavailable,66999,2017-03-19,Approved,66999 Rs,0
C4830,Sana,51,Male,Not provided,Karachi,Current,10765,2023-01-31,Pending,10765 Rs,1
C4831,Ahmed,37,Female,user3831mail.com,Islamabad,Unavailable,69755,2016-11-14,Approved,69755 Rs,0
C4832,Ali,55,Female,Not provided,Karachi,Current,86687,2015-02-18,Approved,86687 Rs,0
C4833,Ahmed,19,Male,user3833mail.com,Lahore,Saving,32804,2015-12-24,Approved,32804 Rs,1
C4834,Sara,55,Female,user3834@mail.com,Karachi,Current,38249,2022-12-05,Rejected,38249 Rs,0
C4835,Unknown,58,Female,user3835@mail.com,Karachi,Saving,98376,2023-01-17,Approved,98376 Rs,0
C4836,Ali,29,Male,Not provided,Lahore,Saving,0,2015-05-03,Pending,0 Rs,1
C4837,Zoya,39,Unknown,Not provided,Unknown,Saving,58690,2023-03-01,Rejected,58690 Rs,2
C4838,Ali,44,Female,Not provided,Karachi,Current,64211,2022-03-15,Missing,64211 Rs,0
C4839,Sana,39,Female,user3839@mail.com,Lahore,Saving,26894,2024-12-12,Missing,26894 Rs,0
C4840,Sana,37,Male,Not provided,Unknown,Current,72214,2019-05-27,Approved,72214 Rs,1
C4841,Zoya,19,Male,user3841mail.com,Karachi,Unavailable,22474,2024-04-10,Missing,22474 Rs,1
C4842,Unknown,33,Female,user3842@mail.com,Karachi,Saving,18338,2015-09-16,Pending,18338 Rs,0
C4843,Ali,22,Female,Not provided,Karachi,Current,73357,2023-08-21,Approved,73357 Rs,0
C4844,Sana,37,Male,user3844@mail.com,Karachi,Saving,8459,2024-01-16,Approved,8459 Rs,1
C4845,Ali,57,Male,Not provided,Karachi,Current,71464,2018-02-24,Rejected,71464 Rs,1
C4846,Zoya,41,Unknown,user3846mail.com,Karachi,Saving,56520,2022-05-08,Approved,56520 Rs,2
C4847,Ali,37,Unknown,user3847@mail.com,Islamabad,Saving,78469,2016-06-28,Missing,78469 Rs,2
C4848,Sara,18,Unknown,user3848mail.com,Karachi,Current,41099,2017-04-24,Rejected,41099 Rs,2
C4849,Ali,48,Female,user3849mail.com,Unknown,Current,97172,2023-05-09,Missing,97172 Rs,0
C4850,Sara,32,Male,Not provided,Unknown,Current,68488,2018-06-09,Pending,68488 Rs,1
C4851,Sara,20,Male,user3851@mail.com,Islamabad,Saving,75544,2017-06-28,Approved,75544 Rs,1
C4852,Ali,39,Male,user3852@mail.com,Karachi,Current,61906,2023-12-15,Approved,61906 Rs,1
C4853,Ali,64,Male,user3853@mail.com,Lahore,Saving,45808,2017-04-25,Missing,45808 Rs,1
C4854,Sana,52,Female,user3854@mail.com,Lahore,Current,65029,2019-12-16,Approved,65029 Rs,0
C4855,Zoya,45,Male,user3855@mail.com,Lahore,Saving,13140,2021-07-08,Approved,13140 Rs,1
C4856,Ahmed,26,Male,user3856mail.com,Lahore,Current,60380,2016-04-07,Rejected,60380 Rs,1
C4857,Sana,60,Female,user3857mail.com,Lahore,Unavailable,18407,2020-11-08,Approved,18407 Rs,0
C4858,Ahmed,64,Female,user3858@mail.com,Lahore,Current,0,2022-05-02,Rejected,0 Rs,0
C4859,Unknown,52,Unknown,Not provided,Lahore,Saving,23115,2024-04-07,Approved,23115 Rs,2
C4860,Ali,25,Male,user3860mail.com,Lahore,Unavailable,25743,2021-02-13,Pending,25743 Rs,1
C4861,Ali,43,Unknown,user3861@mail.com,Karachi,Unavailable,4094,2024-05-15,Approved,4094 Rs,2
C4862,Sara,46,Male,Not provided,Karachi,Current,74962,2019-08-12,Missing,74962 Rs,1
C4863,Sana,51,Female,user3863@mail.com,Islamabad,Current,8769,2020-09-12,Rejected,8769 Rs,0
C4864,Ali,34,Male,Not provided,Islamabad,Current,79079,2024-11-22,Rejected,79079 Rs,1
C4865,Sara,23,Male,user3865@mail.com,Islamabad,Saving,58264,2016-10-31,Approved,58264 Rs,1
C4866,Ali,59,Male,Not provided,Lahore,Unavailable,91405,2018-04-19,Approved,91405 Rs,1
C4867,Unknown,59,Unknown,user3867mail.com,Unknown,Unavailable,74443,2015-06-24,Approved,74443 Rs,2
C4868,Ahmed,49,Female,user3868mail.com,Islamabad,Saving,89625,2019-07-21,Approved,89625 Rs,0
C4869,Zoya,41,Male,Not provided,Unknown,Current,80262,2016-06-06,Approved,80262 Rs,1
C4870,Ali,21,Female,user3870mail.com,Karachi,Current,99138,2018-10-05,Rejected,99138 Rs,0
C4871,Zoya,39,Male,Not provided,Unknown,Saving,74409,2020-10-22,Missing,74409 Rs,1
C4872,Ahmed,41,Male,user3872mail.com,Karachi,Current,56367,2016-10-14,Approved,56367 Rs,1
C4873,Unknown,51,Male,Not provided,Karachi,Saving,51675,2018-06-11,Rejected,51675 Rs,1
C4874,Ali,41,Male,Not provided,Karachi,Current,69882,2019-05-01,Approved,69882 Rs,1
C4875,Ahmed,40,Male,user3875mail.com,Lahore,Current,83109,2017-02-08,Pending,83109 Rs,1
C4876,Ali,57,Female,user3876@mail.com,Lahore,Unavailable,46667,2022-09-27,Missing,46667 Rs,0
C4877,Sana,50,Male,user3877@mail.com,Karachi,Unavailable,52673,2023-07-27,Approved,52673 Rs,1
C4878,Unknown,27,Male,Not provided,Lahore,Current,8160,2024-12-13,Approved,8160 Rs,1
C4879,Ali,53,Female,Not provided,Unknown,Saving,14738,2020-07-01,Rejected,14738 Rs,0
C4880,Sana,26,Male,user3880@mail.com,Unknown,Current,93553,2021-11-04,Missing,93553 Rs,1
C4881,Sana,38,Female,Not provided,Lahore,Saving,50964,2022-12-22,Rejected,50964 Rs,0
C4882,Unknown,48,Female,Not provided,Karachi,Saving,88045,2018-01-10,Rejected,88045 Rs,0
C4883,Sara,38,Unknown,Not provided,Lahore,Current,64563,2017-09-22,Missing,64563 Rs,2
C4884,Sara,33,Female,user3884@mail.com,Karachi,Saving,93172,2023-02-12,Pending,93172 Rs,0
C4885,Unknown,47,Male,user3885mail.com,Islamabad,Unavailable,62796,2024-11-06,Approved,62796 Rs,1
C4886,Zoya,48,Unknown,user3886mail.com,Islamabad,Saving,5407,2022-07-01,Missing,5407 Rs,2
C4887,Ali,44,Male,user3887@mail.com,Karachi,Saving,0,2022-01-23,Approved,0 Rs,1
C4888,Ali,30,Female,Not provided,Islamabad,Saving,19013,2018-10-23,Approved,19013 Rs,0
C4889,Sana,64,Female,user3889@mail.com,Karachi,Saving,22584,2016-08-04,Approved,22584 Rs,0
C4890,Unknown,53,Unknown,user3890mail.com,Unknown,Saving,45489,2015-09-18,Approved,45489 Rs,2
C4891,Sara,49,Male,user3891mail.com,Islamabad,Current,97312,2016-09-02,Missing,97312 Rs,1
C4892,Ali,61,Male,user3892@mail.com,Karachi,Current,66854,2018-11-07,Missing,66854 Rs,1
C4893,Ali,64,Male,user3893@mail.com,Karachi,Unavailable,24789,2019-04-07,Approved,24789 Rs,1
C4894,Sana,46,Male,user3894mail.com,Karachi,Saving,30843,2020-04-27,Pending,30843 Rs,1
C4895,Ali,24,Male,user3895@mail.com,Lahore,Unavailable,0,2023-10-31,Missing,0 Rs,1
C4896,Sara,40,Female,user3896mail.com,Lahore,Saving,68864,2015-06-28,Missing,68864 Rs,0
C4897,Ahmed,42,Male,user3897mail.com,Unknown,Current,86326,2019-03-02,Approved,86326 Rs,1
C4898,Ali,35,Male,Not provided,Lahore,Unavailable,65295,2017-12-03,Missing,65295 Rs,1
C4899,Unknown,26,Female,user3899mail.com,Unknown,Saving,37387,2020-10-02,Approved,37387 Rs,0
C4900,Zoya,54,Unknown,Not provided,Lahore,Current,2021,2016-10-31,Rejected,2021 Rs,2
C4901,Ahmed,46,Male,Not provided,Islamabad,Current,96636,2017-11-11,Approved,96636 Rs,1
C4902,Unknown,41,Female,Not provided,Lahore,Saving,94175,2016-01-03,Rejected,94175 Rs,0
C4903,Sara,37,Female,user3903@mail.com,Lahore,Current,60361,2017-01-10,Approved,60361 Rs,0
C4904,Sara,50,Male,user3904@mail.com,Lahore,Unavailable,76977,2021-10-06,Pending,76977 Rs,1
C4905,Ahmed,39,Male,Not provided,Lahore,Saving,88280,2023-09-10,Approved,88280 Rs,1
C4906,Sara,27,Female,user3906mail.com,Lahore,Saving,44833,2018-03-03,Pending,44833 Rs,0
C4907,Sara,36,Male,user3907mail.com,Karachi,Current,82264,2021-06-22,Approved,82264 Rs,1
C4908,Sana,60,Unknown,Not provided,Karachi,Unavailable,77729,2023-01-31,Missing,77729 Rs,2
C4909,Ahmed,42,Male,user3909@mail.com,Lahore,Saving,37972,2019-08-28,Rejected,37972 Rs,1
C4910,Zoya,43,Male,user3910mail.com,Islamabad,Unavailable,95650,2019-02-11,Approved,95650 Rs,1
C4911,Ahmed,61,Male,user3911@mail.com,Lahore,Unavailable,47149,2024-10-03,Approved,47149 Rs,1
C4912,Ahmed,18,Male,user3912@mail.com,Karachi,Current,33636,2023-08-19,Pending,33636 Rs,1
C4913,Sana,22,Female,Not provided,Karachi,Current,25785,2024-11-12,Pending,25785 Rs,0
C4914,Ali,49,Male,Not provided,Unknown,Saving,92407,2020-05-28,Approved,92407 Rs,1
C4915,Ali,41,Male,user3915mail.com,Lahore,Unavailable,1649,2024-09-27,Pending,1649 Rs,1
C4916,Unknown,55,Female,Not provided,Unknown,Current,27331,2015-11-14,Missing,27331 Rs,0
C4917,Zoya,32,Male,user3917mail.com,Lahore,Unavailable,5964,2015-12-02,Pending,5964 Rs,1
C4918,Ali,61,Unknown,user3918mail.com,Karachi,Saving,21042,2019-06-10,Approved,21042 Rs,2
C4919,Ali,40,Male,user3919mail.com,Lahore,Saving,28534,2023-01-28,Missing,28534 Rs,1
C4920,Ahmed,46,Female,user3920mail.com,Lahore,Current,51794,2022-06-23,Approved,51794 Rs,0
C4921,Ahmed,53,Female,user3921@mail.com,Lahore,Saving,16150,2024-11-18,Approved,16150 Rs,0
C4922,Unknown,62,Male,Not provided,Karachi,Current,29747,2016-06-26,Approved,29747 Rs,1
C4923,Unknown,28,Male,Not provided,Karachi,Saving,20320,2019-06-27,Approved,20320 Rs,1
C4924,Ali,58,Female,user3924mail.com,Lahore,Current,22799,2018-07-20,Pending,22799 Rs,0
C4925,Ali,59,Male,Not provided,Lahore,Unavailable,18488,2015-06-30,Approved,18488 Rs,1
C4926,Ali,64,Unknown,user3926mail.com,Unknown,Saving,9699,2015-03-27,Rejected,9699 Rs,2
C4927,Ahmed,55,Female,user3927mail.com,Unknown,Saving,40242,2018-02-27,Pending,40242 Rs,0
C4928,Zoya,23,Male,Not provided,Karachi,Saving,83983,2020-05-03,Approved,83983 Rs,1
C4929,Unknown,35,Female,user3929mail.com,Karachi,Saving,85080,2019-04-03,Approved,85080 Rs,0
C4930,Sana,43,Male,Not provided,Lahore,Current,86142,2024-09-24,Approved,86142 Rs,1
C4931,Sara,34,Male,user3931@mail.com,Lahore,Saving,41013,2024-06-25,Approved,41013 Rs,1
C4932,Ali,52,Male,Not provided,Unknown,Current,17185,2024-03-25,Rejected,17185 Rs,1
C4933,Zoya,54,Female,user3933@mail.com,Islamabad,Current,2370,2023-11-27,Rejected,2370 Rs,0
C4934,Ali,55,Male,user3934@mail.com,Lahore,Current,90494,2022-06-03,Rejected,90494 Rs,1
C4935,Sara,41,Male,user3935@mail.com,Lahore,Current,13623,2020-07-15,Approved,13623 Rs,1
C4936,Ahmed,43,Female,user3936mail.com,Karachi,Unavailable,36571,2015-11-22,Rejected,36571 Rs,0
C4937,Zoya,44,Female,user3937mail.com,Lahore,Current,85863,2018-06-26,Approved,85863 Rs,0
C4938,Ahmed,26,Male,Not provided,Lahore,Current,26831,2021-12-30,Pending,26831 Rs,1
C4939,Unknown,48,Male,user3939@mail.com,Karachi,Current,87504,2015-11-30,Pending,87504 Rs,1
C4940,Zoya,44,Unknown,Not provided,Karachi,Saving,70477,2019-10-08,Approved,70477 Rs,2
C4941,Ali,41,Female,Not provided,Lahore,Saving,3737,2016-09-06,Missing,3737 Rs,0
C4942,Sara,58,Male,Not provided,Karachi,Unavailable,12969,2021-01-03,Missing,12969 Rs,1
C4943,Sara,19,Female,user3943mail.com,Islamabad,Current,52744,2024-07-31,Pending,52744 Rs,0
C4944,Sara,58,Female,user3944mail.com,Lahore,Current,11233,2023-11-01,Approved,11233 Rs,0
C4945,Sana,27,Male,Not provided,Karachi,Current,75981,2018-07-02,Rejected,75981 Rs,1
C4946,Unknown,52,Male,user3946@mail.com,Unknown,Saving,55829,2016-10-09,Pending,55829 Rs,1
C4947,Ali,58,Unknown,user3947mail.com,Islamabad,Unavailable,79551,2022-02-23,Missing,79551 Rs,2
C4948,Ali,25,Male,user3948@mail.com,Unknown,Saving,55521,2016-09-11,Approved,55521 Rs,1
C4949,Unknown,38,Male,user3949mail.com,Lahore,Unavailable,80886,2017-06-29,Rejected,80886 Rs,1
C4950,Sana,50,Male,user3950mail.com,Karachi,Current,70436,2022-07-06,Approved,70436 Rs,1
C4951,Ahmed,45,Male,user3951@mail.com,Lahore,Saving,71217,2022-06-15,Missing,71217 Rs,1
C4952,Unknown,38,Male,user3952@mail.com,Islamabad,Saving,97449,2015-10-29,Approved,97449 Rs,1
C4953,Ali,33,Female,user3953@mail.com,Lahore,Saving,86268,2021-02-19,Pending,86268 Rs,0
C4954,Unknown,42,Male,user3954mail.com,Lahore,Current,54277,2017-02-17,Approved,54277 Rs,1
C4955,Ahmed,45,Unknown,user3955@mail.com,Islamabad,Current,19922,2017-09-01,Pending,19922 Rs,2
C4956,Sara,22,Unknown,user3956@mail.com,Unknown,Unavailable,49077,2015-02-26,Rejected,49077 Rs,2
C4957,Ali,61,Unknown,user3957@mail.com,Lahore,Unavailable,78114,2020-11-15,Rejected,78114 Rs,2
C4958,Sara,51,Female,Not provided,Lahore,Current,51898,2019-01-11,Approved,51898 Rs,0
C4959,Ali,30,Male,Not provided,Lahore,Current,28620,2016-04-14,Pending,28620 Rs,1
C4960,Zoya,45,Male,user3960mail.com,Islamabad,Unavailable,68977,2023-10-14,Missing,68977 Rs,1
C4961,Unknown,42,Male,Not provided,Karachi,Saving,36545,2020-10-07,Missing,36545 Rs,1
C4962,Ali,64,Female,Not provided,Karachi,Unavailable,0,2015-09-18,Rejected,0 Rs,0
C4963,Ali,36,Male,user3963mail.com,Lahore,Current,78526,2021-10-06,Approved,78526 Rs,1
C4964,Sana,51,Male,user3964@mail.com,Lahore,Unavailable,18439,2020-01-14,Missing,18439 Rs,1
C4965,Ali,47,Male,Not provided,Karachi,Saving,5112,2022-10-11,Missing,5112 Rs,1
C4966,Sara,41,Male,user3966@mail.com,Lahore,Current,50380,2023-11-17,Approved,50380 Rs,1
C4967,Ali,46,Male,user3967mail.com,Karachi,Current,14900,2016-12-29,Rejected,14900 Rs,1
C4968,Ahmed,29,Female,user3968mail.com,Lahore,Current,50568,2018-06-07,Pending,50568 Rs,0
C4969,Zoya,22,Male,user3969mail.com,Lahore,Unavailable,10893,2019-09-26,Pending,10893 Rs,1
C4970,Ali,40,Female,user3970@mail.com,Karachi,Current,96367,2017-03-10,Approved,96367 Rs,0
C4971,Ali,46,Female,Not provided,Unknown,Current,22439,2024-07-07,Missing,22439 Rs,0
C4972,Zoya,56,Female,user3972@mail.com,Unknown,Saving,44295,2023-07-23,Pending,44295 Rs,0
C4973,Ahmed,30,Male,user3973mail.com,Karachi,Saving,39124,2024-09-10,Approved,39124 Rs,1
C4974,Sana,39,Male,user3974@mail.com,Lahore,Unavailable,60718,2018-03-24,Approved,60718 Rs,1
C4975,Unknown,39,Male,user3975mail.com,Unknown,Current,37476,2020-09-21,Approved,37476 Rs,1
C4976,Zoya,28,Female,Not provided,Lahore,Saving,90220,2018-09-18,Missing,90220 Rs,0
C4977,Sana,56,Male,user3977mail.com,Karachi,Current,38646,2017-02-11,Approved,38646 Rs,1
C4978,Zoya,59,Male,user3978mail.com,Karachi,Current,64644,2017-07-20,Pending,64644 Rs,1
C4979,Sara,44,Unknown,user3979@mail.com,Lahore,Current,69168,2019-05-22,Missing,69168 Rs,2
C4980,Ali,53,Female,user3980mail.com,Lahore,Current,34562,2022-09-04,Rejected,34562 Rs,0
C4981,Ahmed,20,Female,user3981mail.com,Karachi,Current,64647,2022-07-17,Pending,64647 Rs,0
C4982,Sana,54,Male,user3982mail.com,Unknown,Unavailable,42052,2016-09-26,Approved,42052 Rs,1
C4983,Ahmed,41,Male,Not provided,Karachi,Current,28810,2015-03-15,Pending,28810 Rs,1
C4984,Sana,30,Male,user3984mail.com,Karachi,Unavailable,75965,2024-01-22,Rejected,75965 Rs,1
C4985,Sara,19,Male,user3985@mail.com,Unknown,Saving,9153,2018-10-21,Approved,9153 Rs,1
C4986,Zoya,36,Male,user3986@mail.com,Unknown,Unavailable,0,2015-06-17,Rejected,0 Rs,1
C4987,Ahmed,60,Unknown,Not provided,Unknown,Current,46204,2018-04-22,Approved,46204 Rs,2
C4988,Unknown,27,Female,Not provided,Karachi,Unavailable,23544,2017-07-27,Missing,23544 Rs,0
C4989,Ahmed,51,Female,user3989@mail.com,Islamabad,Saving,83765,2019-03-02,Pending,83765 Rs,0
C4990,Ali,43,Male,user3990mail.com,Islamabad,Current,19690,2016-09-28,Pending,19690 Rs,1
C4991,Unknown,34,Male,Not provided,Karachi,Unavailable,58343,2016-08-28,Approved,58343 Rs,1
C4992,Ali,42,Male,user3992mail.com,Karachi,Unavailable,6986,2018-02-08,Pending,6986 Rs,1
C4993,Ahmed,34,Male,user3993mail.com,Unknown,Unavailable,92219,2023-11-04,Rejected,92219 Rs,1
C4994,Ahmed,19,Male,user3994mail.com,Lahore,Current,30030,2023-07-04,Rejected,30030 Rs,1
C4995,Sara,64,Female,user3995mail.com,Karachi,Saving,56254,2021-04-01,Missing,56254 Rs,0
C4996,Sara,55,Male,user3996mail.com,Lahore,Saving,29475,2024-04-18,Pending,29475 Rs,1
C4997,Ali,54,Female,user3997mail.com,Karachi,Current,0,2020-11-30,Rejected,0 Rs,0
C4998,Ali,50,Female,Not provided,Islamabad,Current,78726,2020-10-27,Approved,78726 Rs,0
C4999,Ahmed,31,Male,user3999mail.com,Islamabad,Saving,26927,2016-03-18,Rejected,26927 Rs,1
C5000,Ali,33,Female,user4000@mail.com,Karachi,Current,35434,2017-09-25,Approved,35434 Rs,0
C5001,Unknown,59,Male,user4001mail.com,Islamabad,Current,53294,2022-03-26,Approved,53294 Rs,1
C5002,Unknown,31,Male,user4002mail.com,Unknown,Current,39403,2017-01-20,Approved,39403 Rs,1
C5003,Ahmed,30,Unknown,Not provided,Lahore,Current,0,2019-05-22,Rejected,0 Rs,2
C5004,Ali,46,Male,Not provided,Karachi,Current,57944,2024-09-09,Pending,57944 Rs,1
C5005,Unknown,36,Male,Not provided,Lahore,Unavailable,10329,2018-07-15,Approved,10329 Rs,1
C5006,Ali,55,Female,user4006mail.com,Karachi,Current,66298,2021-12-29,Missing,66298 Rs,0
C5007,Ali,26,Female,user4007@mail.com,Unknown,Current,94420,2021-09-05,Pending,94420 Rs,0
C5008,Sara,57,Unknown,user4008@mail.com,Islamabad,Saving,1464,2016-12-19,Approved,1464 Rs,2
C5009,Ahmed,40,Male,user4009mail.com,Karachi,Current,46524,2019-02-03,Approved,46524 Rs,1
C5010,Ali,45,Female,user4010@mail.com,Islamabad,Current,8917,2018-10-08,Rejected,8917 Rs,0
C5011,Ali,47,Female,Not provided,Unknown,Saving,67943,2016-09-25,Pending,67943 Rs,0
C5012,Sana,48,Female,user4012mail.com,Karachi,Unavailable,85238,2017-04-29,Pending,85238 Rs,0
C5013,Ali,47,Male,user4013mail.com,Lahore,Unavailable,53407,2018-09-26,Rejected,53407 Rs,1
C5014,Ali,18,Unknown,user4014mail.com,Islamabad,Current,59967,2020-06-08,Rejected,59967 Rs,2
C5015,Unknown,19,Male,user4015@mail.com,Lahore,Saving,48729,2023-05-27,Approved,48729 Rs,1
C5016,Sara,42,Female,user4016mail.com,Lahore,Current,51093,2017-02-11,Missing,51093 Rs,0
C5017,Ahmed,39,Unknown,Not provided,Lahore,Current,26490,2023-08-01,Pending,26490 Rs,2
C5018,Sana,45,Female,user4018@mail.com,Unknown,Saving,5588,2021-02-21,Missing,5588 Rs,0
C5019,Unknown,44,Female,user4019mail.com,Islamabad,Current,14143,2021-12-12,Approved,14143 Rs,0
C5020,Sana,52,Unknown,user4020@mail.com,Karachi,Current,2547,2024-01-20,Approved,2547 Rs,2
C5021,Zoya,33,Unknown,Not provided,Karachi,Saving,67002,2020-11-19,Rejected,67002 Rs,2
